"number","title","pageid","namespace","length","touched"
"30383","Simon_Leblanc","13572137","","1275","20220529193359"
"30384","Catherine_Cormier-Larose","13572464","","22950","20220715184343"
"30385","Maya_Cousineau_Mollen","13572466","","11360","20220816090807"
"30386","Myriam_Cliche","13572469","","8563","20220127235126"
"30387","Geneviève_Blais","13572473","","5807","20201206205422"
"30388","Daria_Colonna","13572474","","7141","20211117194540"
"30389","Maggie_Roussel","13572478","","6262","20220325151344"
"30390","Olivier_Staub","13572510","","37913","20220322060645"
"30391","La_Bonne_Chanson_(société)","13573319","","4560","20210414074848"
"30392","Stéfanie_Thompson","13573885","","12080","20220608061233"
"30393","Maud_Maloney_Watt","13573891","","14942","20220323130331"
"30394","Sophie_Royer","13573892","","21034","20220408103311"
"30395","Centre_d'exposition_de_Val-d'Or","13573893","","6682","20220531164904"
"30396","Décharge_(film,_2011)","13574003","","3256","20201205061003"
"30397","Centre_matapédien_d'études_collégiales","13574209","","3248","20220401210028"
"30398","Céline_Jantet","13574279","","13730","20220805082000"
"30399","Bruce_W._Johnston","13574689","","10006","20210623155509"
"30400","Guillaume_Morissette","13576965","","2466","20211220151247"
"30401","New_Tab","13577835","","1339","20200914154519"
"30402","Quebec_Writers'_Federation_Awards","13580589","","15236","20220202020757"
"30403","Îles_Hopewell","13580906","","2758","20220611060007"
"30404","Îles_Nastapoka","13580973","","2084","20220611060503"
"30405","Prix_BD_du_Salon_du_livre_de_Trois-Rivières","13585163","","3902","20220416235136"
"30406","Toon_Boom_Animation","13585868","","6999","20220319151042"
"30407","Paul_Gagné_(traducteur)","13585924","","3827","20220328134747"
"30408","Laboratoire_NT2","13587171","","8854","20211029222514"
"30409","Maisonneuve_(magazine)","13589030","","4185","20211026193659"
"30410","Nuvei","13589173","","9911","20210211145704"
"30411","Les_Pots_cassés_(film)","13590308","","4135","20220624163315"
"30412","Luce_Gauthier","13590310","","32350","20211121111909"
"30413","Élections_municipales_au_Québec","13590670","","9810","20220417172836"
"30414","Tout_ce_que_tu_possèdes","13591751","","4294","20211226110233"
"30415","Charles-Édouard_Dorion","13593115","","19778","20211209091906"
"30416","SafeCharge","13593820","","6388","20220413085003"
"30417","Andrew_Paton","13593828","","2075","20211217024246"
"30418","La_Fabrication_d'un_meurtrier","13594358","","3399","20220807170420"
"30419","Lac_Colette","13594876","","3531","20220221164100"
"30420","Boulevard_Davis","13595275","","5384","20210906212936"
"30421","L'Apothéose_de_Christophe_Colomb","13595803","","8366","20220819181323"
"30422","Salon_du_livre_de_Trois-Rivières","13596839","","8723","20210713214506"
"30423","Sam_Breton","13597106","","7076","20220408091154"
"30424","Histoire_du_transport_par_autobus_via_Rimouski","13597466","","13126","20220210175421"
"30425","Guillaume_Pineault","13597608","","5612","20220209001001"
"30426","Samuel_Brooks_(homme_politique)","13598438","","2303","20220220193658"
"30427","Conséquences_de_la_pandémie_de_Covid-19_sur_l'économie_du_Québec","13598715","","56884","20220311195429"
"30428","The_Vehicule_Poets","13599405","","5726","20220527104732"
"30429","Henry_Black","13600947","","16092","20211115082713"
"30430","Denis_Plante","13601924","","14969","20211124090045"
"30431","Les_Fleuristes_(web-série)","13602045","","6591","20220121181229"
"30432","Camp_Ouareau","13602467","","17464","20220325050929"
"30433","Paliers_d'alerte_de_la_Covid-19_au_Québec","13602713","","44844","20210622172225"
"30434","Pandémie_de_Covid-19_à_Montréal","13602730","","118998","20220527110442"
"30435","Matthew_Aylward_Hearn","13604212","","9797","20211128201218"
"30436","Clémence_Dumas-Côté","13605103","","15554","20201209220522"
"30437","Pandémie_de_Covid-19_dans_la_Capitale-Nationale","13605716","","13821","20220806223020"
"30438","Pandémie_de_Covid-19_en_Estrie","13605719","","5312","20211206031933"
"30439","Pandémie_de_Covid-19_en_Outaouais","13605724","","5127","20211206031946"
"30440","Pandémie_de_Covid-19_à_Laval","13605725","","3153","20211206031909"
"30441","Laiterie_Dallaire","13605783","","7442","20220113012214"
"30442","Laurent_Lizotte","13605896","","2620","20200928053519"
"30443","KO_OP","13606356","","4683","20220612184850"
"30444","Ministère_des_Affaires_sociales_(Québec)","13606920","","5403","20220322163511"
"30445","John_Sewell_Sanborn","13607258","","17917","20211115082417"
"30446","William_Locker_Felton","13607710","","10728","20211128201529"
"30447","Réal_Gauvin","13609131","","2310","20201009105826"
"30448","Ida_Maze","13609145","","6839","20210124090110"
"30449","Décès_de_Joyce_Echaquan","13609997","","27207","20220715234617"
"30450","Conséquences_de_la_pandémie_de_Covid-19_sur_les_transports_au_Québec","13610070","","25995","20220512160728"
"30451","Copibec","13610406","","8829","20210708125158"
"30452","Manic_GT","13610892","","22955","20220825151749"
"30453","Rouër_Roy","13610902","","8719","20220323183127"
"30454","Henry_Stuart_(avocat_canadien)","13610923","","4307","20211115082310"
"30455","L'Aurore_(journal_montréalais)","13611520","","1317","20210714082144"
"30456","Sara_Diamond_(chanteuse)","13611564","","1005","20210321173821"
"30457","Théophile-Stanislas_Provost","13612049","","2777","20210124094601"
"30458","Adolphe_Chatillon","13613495","","7469","20220105220214"
"30459","Camp_et_auberge_du_Lac_en_Cœur","13613545","","16527","20211127134259"
"30460","Jocelyne_Ouellette","13613685","","4687","20220430142352"
"30461","Conséquences_de_la_pandémie_de_Covid-19_sur_l'éducation_au_Québec","13613866","","46779","20220707011406"
"30462","Sameer_Zuberi","13613930","","16274","20220823110523"
"30463","Henry_Braithwaite_Brown","13614282","","4041","20211128202022"
"30464","William_Thomas_White","13614382","","8069","20220513090457"
"30465","William_Wilcox_Robertson","13616082","","5252","20211229085140"
"30466","Forêt_rare_de_la_Rivière-Sainte-Marguerite","13616185","","5093","20210111121839"
"30467","William_Hastings_Kerr","13616188","","7702","20211128201621"
"30468","Mitiarjuk_Attasi_Nappaaluk","13616238","","10356","20220612091009"
"30469","Cabotins","13617494","","3837","20220128043835"
"30470","Forêt_ancienne_de_la_Rivière-Sainte-Marguerite","13617684","","6163","20211205034746"
"30471","Jean-Baptiste_Ludger_Hould","13617708","","7107","20211128201807"
"30472","Forêt_rare_du_Ruisseau-des-Monts","13617864","","5686","20210417174808"
"30473","Laura_Doyle_Péan","13618489","","12690","20220625151809"
"30474","Christian_Morissonneau","13618553","","3014","20220509191447"
"30475","Cocathédrale_Notre-Dame-de-Fourvière_de_Mont-Laurier","13618575","","9003","20220611001618"
"30476","Louis_Corriveau","13618774","","3733","20210125192955"
"30477","Conséquences_de_la_pandémie_de_Covid-19_sur_la_politique_au_Québec","13618980","","22357","20220506190325"
"30478","Michel_Rochon","13620483","","16072","20220328225500"
"30479","Claude_Hamelin","13620679","","3657","20210125192039"
"30480","Aline_(film,_2020)","13622282","","13893","20220814155859"
"30481","Liste_de_sondages_sur_les_élections_générales_québécoises_de_2014","13622429","","48987","20220531140857"
"30482","Louis_Gosselin_(sculpteur)","13624482","","7462","20220730162002"
"30483","Michel_Duchesne","13624655","","17491","20220627114837"
"30484","Isabelle_Gaudet-Labine","13624661","","12099","20211119223035"
"30485","Patrick_Coppens","13625304","","20215","20220809041908"
"30486","Mavrik_Bourque","13627598","","3083","20220618000147"
"30487","Clara_B.-Turcotte","13629255","","7888","20211210200704"
"30488","Bain_public_et_gymnase_de_Maisonneuve","13629785","","4529","20220220173836"
"30489","Hendrix_Lapierre","13631600","","3363","20220708204147"
"30490","Les_Frères_Apocalypse","13631750","","5921","20220419081622"
"30491","Alexis_Lafrenière","13631942","","11829","20220706195718"
"30492","La_base_:_Lex_&_Wasiu","13632922","","10267","20210121222128"
"30493","Station_de_pompage_Craig","13633097","","7525","20220614153009"
"30494","Sonia_Bonspille_Boileau","13633597","","11047","20220427135945"
"30495","Marilyn_Castonguay","13633641","","10091","20220519073142"
"30496","Love_Projet","13634015","","3125","20201014093602"
"30497","Les_Matins_infidèles","13636185","","3894","20220311214001"
"30498","Chantal_Neveu","13637196","","16833","20220328154242"
"30499","Renée_Durocher","13638770","","10137","20220207163214"
"30500","Église_du_Christ-Roi_de_Joliette","13639093","","5167","20220417203751"
"30501","Daniel_Lacroix","13639419","","5635","20220707171047"
"30502","Maison_du_Frère-Moffet","13640949","","9388","20220826064002"
"30503","Rose_Eliceiry","13641047","","4772","20220209161423"
"30504","Élections_municipales_de_2021_à_Montréal","13641443","","246227","20220419072139"
"30505","Camp_Val_Notre-Dame","13642839","","26778","20211209100339"
"30506","Geneviève_Leclerc","13643427","","8784","20220801202015"
"30507","Abdessalem_Abassi","13643954","","7456","20220407195343"
"30508","Émilie_Turmel","13646481","","4946","20220624045202"
"30509","Pont_de_l'Arche-de-Noé","13646930","","4219","20201102133419"
"30510","David_Laferrière","13647682","","2476","20211123035948"
"30511","Aimée_Verret","13649017","","5223","20201203144042"
"30512","Festival_d'humour_de_l'Abitibi-Témiscamingue","13649094","","12174","20220529133402"
"30513","Pascal_Normand","13649110","","12350","20211111095500"
"30514","Marie-Élaine_Guay","13649175","","7577","20211117082336"
"30515","Virginie_Beauregard_D.","13650809","","7742","20211202102540"
"30516","Maky_Lavender","13650947","","3703","20210623064853"
"30517","Hôpital_régional_de_Rimouski","13651033","","2723","20211010125855"
"30518","Société_littéraire_de_Laval","13651482","","128304","20220828195203"
"30519","Isabelle_Daunais","13651524","","7854","20220325095149"
"30520","Hôpital_régional_de_Saint-Jérôme","13651558","","1963","20220216235959"
"30521","René_Marcil","13652193","","5141","20210506122837"
"30522","Hôtel-Dieu_de_Sorel","13652692","","2149","20210327173916"
"30523","Hôpital_Honoré-Mercier","13652745","","2472","20211126145219"
"30524","Île_à_Pinard","13653045","","3821","20210316080351"
"30525","Île_Saint-Jean_(îles_de_Boucherville)","13653122","","2961","20210316080254"
"30526","Élections_municipales_de_2021_à_Québec","13653460","","62372","20220505084909"
"30527","Île_de_la_Commune_(îles_de_Boucherville)","13653605","","3586","20210315220017"
"30528","Lotto_Max","13654024","","11235","20220313193534"
"30529","John_Powell_Noyes","13654075","","10911","20211128201958"
"30530","Pierre_Amiot","13654661","","5526","20220220200936"
"30531","Christopher_Skeete","13654988","","6232","20220427135949"
"30532","Jack_mistigri","13655192","","2937","20220707231325"
"30533","Oblates_de_Béthanie","13656392","","5378","20210418215952"
"30534","Qu'est-ce_qu'on_fait_ici_?","13657057","","3912","20220310003124"
"30535","Alternative_socialiste_(Québec)","13657975","","3976","20220417215314"
"30536","Château_Beauce","13658282","","15396","20220825131159"
"30537","Île_Grosbois","13658478","","7461","20210420135451"
"30538","Île_aux_Raisins","13659149","","3883","20210423234838"
"30539","Société_des_musées_du_Québec","13660213","","5261","20220817183430"
"30540","Syn_Studio","13661280","","5028","20210629180238"
"30541","Larry_Wilson_(prospecteur)","13661665","","13906","20220309204622"
"30542","Thaïs_(artiste)","13661816","","5054","20220822162211"
"30543","Backxwash","13662418","","6547","20220717120652"
"30544","Île_Sainte-Marguerite_(îles_de_Boucherville)","13663118","","3925","20220215111421"
"30545","Antoine_Dumas_(peintre)","13663405","","6533","20220821113133"
"30546","Alexis_Cossette-Trudel","13663920","","12969","20220729224515"
"30547","Vic_Verdier","13664367","","7365","20220126215651"
"30548","Yves_Lambert_(musicien)","13665160","","8665","20220203172308"
"30549","Pont_de_l'Île_(Clerval)","13665181","","3298","20220806144634"
"30550","Ah_Caramel!","13668034","","5527","20210927235515"
"30551","Reine_France","13668272","","8265","20220709190737"
"30552","Sashinka","13668677","","6065","20211021123113"
"30553","Carla_Turcotte","13668688","","4992","20220507214500"
"30554","Ziva_Postec,_la_monteuse_derrière_le_film_Shoah","13669670","","15400","20211025141550"
"30555","Pont_de_l'Orignal","13669814","","3506","20210316113250"
"30556","Bains_publics_de_Montréal","13671045","","5751","20220414203440"
"30557","Catherine_Hébert","13671999","","9378","20220403194933"
"30558","Île_Tourte_Blanche","13672188","","4329","20210920142818"
"30559","Île_Dufault","13672562","","4936","20210920142843"
"30560","Édouard-Louis_Pacaud","13673384","","17815","20211229085129"
"30561","Pont_de_la_Calamité","13674150","","3775","20210722074704"
"30562","Carnets_d'un_grand_détour","13674972","","3112","20210507150329"
"30563","Pont_Dénommée","13676769","","3795","20201103154627"
"30564","De_l'autre_côté_du_pays","13676998","","2868","20220818000347"
"30565","Attaque_du_31_octobre_2020_à_Québec","13677689","","1640","20220412083409"
"30566","Loi_sur_l'exercice_des_droits_fondamentaux_et_des_prérogatives_du_peuple_québécois_et_de_l'État_du_Québec","13677775","","5481","20220502154802"
"30567","Jean-Paul_Filion","13678374","","4251","20220309065425"
"30568","Pont_des_Chutes","13679185","","3928","20201105164814"
"30569","Joseph_Bernard_(vitrailliste)","13679710","","10653","20220311030529"
"30570","Dérive_(film,_2018)","13680855","","4014","20210215172726"
"30571","Liste_de_bâtiments_du_boulevard_Gouin","13682564","","10253","20220618210049"
"30572","Maria_Chapdelaine_(film,_2021)","13682903","","8411","20220609171342"
"30573","Colonie_de_vacances_des_Grèves","13682960","","42708","20220412123331"
"30574","Pont_du_Petit-Quatre","13683838","","4150","20201107221938"
"30575","Yvette_Nolan","13683957","","9257","20220708221537"
"30576","Cénotaphe_de_Gatineau","13684510","","2929","20210424171128"
"30577","Pont_Lady-Aberdeen","13685067","","3954","20201108135821"
"30578","Boulevard_Saint-Raymond","13685137","","3036","20201210181244"
"30579","Portneuf_(district_électoral_du_Canada-Uni)","13685144","","2455","20210820153437"
"30580","Saguenay_(district_électoral_du_Canada-Uni)","13685181","","2345","20201124173408"
"30581","Gaspé_(district_électoral_du_Canada-Uni)","13685192","","1871","20201128063429"
"30582","Eugénie_Beaudry","13685628","","8215","20220116021419"
"30583","José_Babin","13685773","","5608","20220802093407"
"30584","Marie-Josée_Bastien","13685936","","22422","20220627153042"
"30585","Beauce_(district_électoral_du_Canada-Uni)","13686785","","1401","20201110153809"
"30586","Kamouraska_(district_électoral_du_Canada-Uni)","13686922","","2412","20201127062939"
"30587","Huntingdon_(district_électoral_du_Canada-Uni)","13686942","","2090","20201110153724"
"30588","Pont_Émery-Sicard","13686966","","3983","20201107182017"
"30589","Stanstead_(district_électoral_du_Canada-Uni)","13687030","","2712","20201124121055"
"30590","Sakay_Ottawa","13687050","","5942","20220520135615"
"30591","Pierre-Paul_Bertin","13687525","","6639","20220528184659"
"30592","May_West","13687696","","5438","20220531160028"
"30593","Intérêt_d'assurance_en_droit_québécois","13688592","","3900","20220603035116"
"30594","Milya_Corbeil-Gauvreau","13689137","","7007","20211031035044"
"30595","Brimbale_(pêche_sur_glace)","13689269","","598","20201108165848"
"30596","Ottawa_(district_électoral_du_Canada-Uni)","13691200","","2421","20210820140727"
"30597","Rimouski_(district_électoral_du_Canada-Uni)","13691428","","2588","20201125065411"
"30598","La_Fatigue_culturelle_du_Canada_français","13691862","","4874","20220615124631"
"30599","Ray_Daviault","13691925","","6295","20220804105301"
"30600","Liste_des_épisodes_de_Soirée_canadienne","13693221","","45200","20220429004335"
"30601","L'Appel_du_Chibougamau","13693417","","4815","20220719190520"
"30602","Nigger_Black","13693500","","3072","20211108073153"
"30603","Festival_Folifrets_Baie-James","13693968","","13646","20220328232046"
"30604","Antoine_Robitaille","13694452","","6404","20211208204824"
"30605","Georges_est_mort","13695554","","3261","20220507234359"
"30606","Renée_Dupuis_(sénatrice)","13697141","","23778","20220530073241"
"30607","Marc_Chevrier","13698481","","4779","20210812111728"
"30608","Bassin_de_La_Prairie","13699344","","10960","20220310172132"
"30609","Église_de_Sainte-Félicité","13699674","","6754","20220708055420"
"30610","Guy_Lachapelle","13699676","","3830","20201221010917"
"30611","Val-Tétreau","13699717","","14548","20220410192226"
"30612","Antoine_Roy_(archiviste)","13700923","","10006","20211205083637"
"30613","Yvon_Lemay","13700924","","29731","20210415123158"
"30614","J._D._Kurtness","13700968","","7285","20220806053337"
"30615","Bernard_Weilbrenner","13701051","","12068","20220309070855"
"30616","Île_Lafontaine","13701288","","4917","20210920142907"
"30617","42e_gala_des_prix_Félix","13702049","","7214","20211125192312"
"30618","Île_Montbrun","13702760","","5309","20210920142931"
"30619","Amsterdam_(film,_2013)","13702791","","5301","20220509193407"
"30620","James_Dunbar_(avocat_canadien)","13707134","","14676","20211128202127"
"30621","Beauharnois_(district_électoral_du_Canada-Uni)","13708351","","2344","20201117001248"
"30622","Trois-Rivières_(district_électoral_du_Canada-Uni)","13708382","","2517","20210820154322"
"30623","Hôpital_d'Youville_de_Sherbrooke","13708504","","3858","20220416194819"
"30624","Institut_de_recherche_sur_l'autodétermination_des_peuples_et_les_indépendances_nationales","13709330","","5631","20210413193312"
"30625","Mégantic_(district_électoral_du_Canada-Uni)","13709563","","2326","20201126175229"
"30626","Nicolet_(district_électoral_du_Canada-Uni)","13709572","","2253","20201126064730"
"30627","Yamaska_(district_électoral_du_Canada-Uni)","13709574","","2290","20210820154602"
"30628","Montréal_(district_électoral_du_Canada-Uni)","13709585","","3531","20210820152908"
"30629","Montréal-Centre_(district_électoral_du_Canada-Uni)","13709587","","1324","20201117005049"
"30630","Montréal-Ouest_(district_électoral_du_Canada-Uni)","13709589","","1320","20201117005410"
"30631","Montréal-Est_(district_électoral_du_Canada-Uni)","13709590","","1304","20201117005552"
"30632","Lucerne_(Québec)","13709594","","2220","20210527134019"
"30633","Jacques-Cartier_(district_électoral_du_Canada-Uni)","13709597","","2528","20210820142628"
"30634","Argenteuil_(district_électoral_du_Canada-Uni)","13710806","","1685","20201210140700"
"30635","Témiscouata_(district_électoral_du_Canada-Uni)","13710814","","1522","20201117145955"
"30636","Laval_(district_électoral_du_Canada-Uni)","13710840","","1530","20210324185128"
"30637","Châteauguay_(district_électoral_du_Canada-Uni)","13710856","","1466","20201128071840"
"30638","L'Assomption_(district_électoral_du_Canada-Uni)","13710889","","2364","20201117153048"
"30639","Gisèle_Côté-Harper","13713578","","1391","20220308202002"
"30640","Anna-Marie_Globenski","13713637","","12612","20220417191335"
"30641","Jukebox:_un_rêve_américain_fait_au_Québec","13713819","","5756","20220406201238"
"30642","Robert_Comeau","13714099","","3430","20220411201021"
"30643","Hubert_Murray_(homme_politique)","13714139","","4482","20220220152426"
"30644","Guy_Leduc_(homme_politique)","13714168","","2519","20201225223031"
"30645","Jean-Bernard_Émond","13715264","","4049","20211027184845"
"30646","Clodomir_Ladouceur","13715457","","2654","20220220033817"
"30647","Réal_Couture","13715595","","16179","20220614112930"
"30648","Chantal_Masson","13715635","","10309","20220520075415"
"30649","Pierre_Verge","13717445","","2275","20201123171920"
"30650","Radu_Theodorescu","13717626","","1724","20201225223707"
"30651","Michel_Tétu_(romaniste)","13718019","","2009","20210910172710"
"30652","Joseph-Émery_Robidoux","13718676","","14168","20211128202141"
"30653","Betteraves_marinées","13719874","","1290","20201205204746"
"30654","Conquête_providentielle","13720904","","3517","20211024133713"
"30655","Christopher_Benfield_Carter","13720907","","12287","20211128202233"
"30656","Louise_Tremblay-D'Essiambre","13723737","","7227","20220713172419"
"30657","Kukum","13724132","","1618","20220421235250"
"30658","Every_Child_(film)","13724294","","4657","20220614150022"
"30659","Godefroy_de_Billy","13724337","","8229","20220318222024"
"30660","Pont_Leclerc","13725301","","3621","20201124005313"
"30661","Nicolas_Boulerice","13727163","","19886","20220826214628"
"30662","Michèle_Lemieux","13727459","","7289","20220828235513"
"30663","David_Morse_(professeur)","13727483","","14094","20220127115400"
"30664","Skate_Canada_2002","13727798","","9575","20211103175031"
"30665","Recrue_(court_métrage)","13729051","","11063","20220623225630"
"30666","L'Infonie","13729635","","3537","20210412203510"
"30667","Action_socialiste_pour_l'indépendance_du_Québec","13729714","","5133","20211013094123"
"30668","Fossmobile","13730039","","5447","20211013031410"
"30669","Crise_de_Saint-Léonard","13731058","","43684","20220606224053"
"30670","Le_Carrousel","13731095","","15626","20220613184618"
"30671","Stéphanie_Leduc","13731178","","5429","20201126231649"
"30672","Poèmes_et_chants_de_la_résistance","13731234","","4316","20210914153828"
"30673","Jay_Du_Temple","13731575","","6855","20220519132353"
"30674","Quatuor_de_jazz_libre_du_Québec","13731586","","4053","20220109193328"
"30675","Bellechasse_(district_électoral_du_Canada-Uni)","13732345","","2369","20201209065328"
"30676","Berthier_(district_électoral_du_Canada-Uni)","13732368","","2199","20201209065005"
"30677","Bonaventure_(district_électoral_du_Canada-Uni)","13732394","","2149","20201209064732"
"30678","Chambly_(district_électoral_du_Canada-Uni)","13732492","","2330","20201208123605"
"30679","Champlain_(district_électoral_du_Canada-Uni)","13732518","","2260","20210323130736"
"30680","Ivan_Bernier","13732534","","1670","20220531150224"
"30681","Deux-Montagnes_(district_électoral_du_Canada-Uni)","13732570","","2646","20210820135354"
"30682","Dorchester_(district_électoral_du_Canada-Uni)","13732595","","2361","20210324221248"
"30683","Fernand_Turcotte","13732722","","2555","20210909115127"
"30684","Picard_Marceau","13732906","","1185","20201207140847"
"30685","MØSI","13732977","","2565","20210224082041"
"30686","Imvescor","13732979","","10303","20220807121907"
"30687","Jean-Claude_Gagnon","13733035","","2047","20201206185026"
"30688","Marcelline_Boivin-Coocoo","13733217","","7302","20211114103212"
"30689","Le_Dep","13735034","","4748","20220626124419"
"30690","Pandémie_de_Covid-19_au_Saguenay–Lac-Saint-Jean","13735691","","169041","20220730072848"
"30691","Pierre&Marie_(collectif_d'artistes)","13735791","","8778","20220622021726"
"30692","Station_Ville-de-Mont-Royal","13737649","","2095","20220324234226"
"30693","Sanaaq","13737884","","6094","20210519142507"
"30694","Serge_Payette","13738913","","3210","20220731031348"
"30695","Drummond_(district_électoral_du_Canada-Uni)","13739006","","2380","20201210143146"
"30696","L'Islet_(district_électoral_du_Canada-Uni)","13739075","","2432","20201206115924"
"30697","Lotbinière_(district_électoral_du_Canada-Uni)","13739097","","3300","20211104010815"
"30698","Maskinongé_(district_électoral_du_Canada-Uni)","13739109","","1744","20201206070229"
"30699","Richard_Cloutier_(psychologue)","13739530","","2572","20210104101807"
"30700","La_Maison_du_pêcheur","13739784","","4968","20220216172448"
"30701","Légendes_urbaines_(série_télévisée)","13739866","","3598","20201205162039"
"30702","Skate_Canada_2007","13740900","","10556","20210407160512"
"30703","Robert_Ladouceur","13740928","","2126","20220405103831"
"30704","Jacques_Désautels","13741029","","2462","20220718072002"
"30705","Jean-Pierre_Després","13741126","","2176","20201222140425"
"30706","Florian_Sauvageau","13741758","","4296","20210108131424"
"30707","Conséquences_de_la_pandémie_de_Covid-19_sur_la_science_et_la_technologie_au_Québec","13741929","","25307","20220614125635"
"30708","René-Michel_Roberge","13741936","","1490","20210117194404"
"30709","Gervais_Gaudreault","13742142","","11775","20210814121126"
"30710","Edwin_Bourget","13743393","","2890","20211230223320"
"30711","Championnats_du_monde_de_pétanque_2018","13743731","","5922","20210121183618"
"30712","Gaston_Godin","13744189","","1937","20210818094548"
"30713","Claudine_Vallerand","13744446","","7788","20210512165803"
"30714","Bonaventure_Viger","13744480","","5245","20220815102833"
"30715","Michel_Cabanac","13745070","","3015","20220613155458"
"30716","Jean_Sexton","13745247","","3503","20210110194039"
"30717","Rhéal_Mathieu","13746373","","4804","20211129085450"
"30718","La_Capitale_(entreprise)","13746412","","13398","20220425152526"
"30719","Couleur_chocolat","13746414","","2660","20210718070956"
"30720","Sylvain_Moineau","13747561","","3549","20220421001014"
"30721","France_Légaré","13747711","","19203","20220427163036"
"30722","Louis-Jacques_Dorais","13748085","","7309","20210113221637"
"30723","Matroni_et_moi","13748202","","11074","20220325081007"
"30724","Règlement_3926","13748252","","7289","20211110214732"
"30725","Ordre_de_la_rose_blanche_(bourse)","13748858","","5426","20211203160003"
"30726","Victor_Occellier","13749044","","4608","20210312022259"
"30727","Les_Fleurs_oubliées","13749454","","3689","20220707023453"
"30728","Joseph-Toussaint_Drolet","13749964","","4227","20220220192025"
"30729","Musée_provincial_de_l'instruction_publique","13751041","","8518","20220822131151"
"30730","Rivière_Saint-Régis_(New_York_et_Québec)","13751830","","3916","20210718183248"
"30731","Jean-Thomas_Bernard","13752603","","2565","20210110194631"
"30732","Missisquoi_(district_électoral_du_Canada-Uni)","13752745","","2609","20201207145323"
"30733","Brome_(district_électoral_du_Canada-Uni)","13752769","","1835","20201226104424"
"30734","Montmorency_(district_électoral_du_Canada-Uni)","13752849","","2102","20201207151407"
"30735","Québec_(district_électoral_du_Canada-Uni)","13752954","","4677","20210820141723"
"30736","Comté_de_Québec_(district_électoral_du_Canada-Uni)","13752972","","2436","20210820142810"
"30737","Jean_Labbé_(pédiatre)","13752974","","2350","20210110194303"
"30738","Richelieu_(district_électoral_du_Canada-Uni)","13753195","","2233","20201224060000"
"30739","Rouville_(district_électoral_du_Canada-Uni)","13753219","","2623","20201223193634"
"30740","Saint-Hyacinthe_(district_électoral_du_Canada-Uni)","13753260","","2275","20201223193225"
"30741","Québec-Centre_(district_électoral_du_Canada-Uni)","13753267","","1372","20201224061736"
"30742","Québec-Est_(district_électoral_du_Canada-Uni)","13753270","","1349","20201224061447"
"30743","Québec-Ouest_(district_électoral_du_Canada-Uni)","13753273","","1372","20201224061158"
"30744","Saint-Maurice_(district_électoral_du_Canada-Uni)","13753285","","2378","20210820154015"
"30745","Gordon_Mace","13753320","","2253","20211017183121"
"30746","Shefford_(district_électoral_du_Canada-Uni)","13753326","","2394","20210820200900"
"30747","De_garde_24/7","13753338","","10919","20220817182624"
"30748","Pont_Levasseur","13754324","","3963","20210223142426"
"30749","Droit_de_grève_au_Québec","13754843","","6742","20220504192526"
"30750","1er_Amour","13755842","","3793","20220606202045"
"30751","R._c._Thanabalasingham","13756119","","3498","20220417205053"
"30752","François-Yves_Doré","13756768","","2116","20220711172304"
"30753","Jacques_Deslauriers","13756842","","2444","20220214183200"
"30754","André_Gosselin","13757231","","2926","20220222054404"
"30755","Marc_Paradis","13757320","","11758","20220408131721"
"30756","Village_urbain_Mont-Bleu","13757339","","1629","20210527132531"
"30757","Claude_Dubé","13757383","","2482","20210103142022"
"30758","Robert_Forget","13757529","","8212","20220731170229"
"30759","Denis_Lemieux_(avocat)","13757945","","3504","20220804201251"
"30760","Richmond-Wolfe_(district_électoral_du_Canada-Uni)","13758123","","2616","20201210003937"
"30761","Terrebonne_(district_électoral_du_Canada-Uni)","13758131","","2287","20201223074648"
"30762","Vaudreuil_(district_électoral_du_Canada-Uni)","13758135","","2342","20201222204214"
"30763","Verchères_(district_électoral_du_Canada-Uni)","13758137","","2566","20201222203726"
"30764","Sherbrooke_(district_électoral_du_Canada-Uni)","13758148","","2215","20201210011914"
"30765","Saint-Jean_(district_électoral_du_Canada-Uni)","13758171","","1499","20201210013716"
"30766","Soulanges_(district_électoral_du_Canada-Uni)","13758174","","1690","20201210014224"
"30767","Pontiac_(district_électoral_du_Canada-Uni)","13758175","","1552","20201210014755"
"30768","Napierville_(district_électoral_du_Canada-Uni)","13758179","","1521","20201210025723"
"30769","Montmagny_(district_électoral_du_Canada-Uni)","13758183","","1608","20201210020315"
"30770","Montcalm_(district_électoral_du_Canada-Uni)","13758190","","1675","20210501223415"
"30771","Lévis_(district_électoral_du_Canada-Uni)","13758198","","1700","20201210022456"
"30772","Joliette_(district_électoral_du_Canada-Uni)","13758201","","1465","20201210022817"
"30773","Iberville_(district_électoral_du_Canada-Uni)","13758207","","1503","20201210025543"
"30774","Hochelaga_(district_électoral_du_Canada-Uni)","13758208","","1578","20201210023831"
"30775","Compton_(district_électoral_du_Canada-Uni)","13758210","","1417","20201210024149"
"30776","Chicoutimi-Saguenay_(district_électoral_du_Canada-Uni)","13758213","","1949","20201210024707"
"30777","Charlevoix_(district_électoral_du_Canada-Uni)","13758218","","1445","20201210025452"
"30778","Centre_d’art_et_de_diffusion_Clark","13759096","","3280","20210813045136"
"30779","JourNul","13759183","","2361","20210717150242"
"30780","Louis_M._Imbeau","13759325","","2662","20210113203407"
"30781","Jean-Pierre_Grégoire","13759448","","2599","20210110193849"
"30782","Michel_Allard","13759626","","2512","20210115104957"
